m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
10,1,12.1,18.1,25.3,8.2,3.0,0.34,11.0,spanje,lloret-de-mar
10,2,11.7,17.4,24.3,9.8,3.0,0.29,22.0,spanje,lloret-de-mar
10,3,10.2,15.7,23.0,8.1,4.0,0.39,15.0,spanje,lloret-de-mar
11,1,7.6,13.5,20.0,9.4,4.0,0.41,11.0,spanje,lloret-de-mar
11,2,7.6,13.3,18.3,7.5,2.0,0.24,3.0,spanje,lloret-de-mar
11,3,4.5,10.1,16.5,6.8,3.0,0.34,9.0,spanje,lloret-de-mar
12,1,2.1,8.3,15.3,6.4,2.0,0.24,4.0,spanje,lloret-de-mar
12,2,3.5,8.9,15.9,6.0,2.0,0.24,5.0,spanje,lloret-de-mar
12,3,2.0,8.8,17.1,4.6,0.0,0.01,0.0,spanje,lloret-de-mar
1,1,3.1,5.7,10.0,9.7,2.0,0.21,8.0,spanje,madrid
1,2,1.8,4.7,9.8,10.6,2.0,0.24,6.0,spanje,madrid
1,3,5.4,8.1,11.7,11.3,4.0,0.33,8.0,spanje,madrid
2,1,4.4,7.9,13.0,10.8,2.0,0.21,6.0,spanje,madrid
2,2,5.4,9.5,15.1,9.1,1.0,0.1,1.0,spanje,madrid
2,3,5.0,9.2,14.8,11.1,2.0,0.24,3.0,spanje,madrid
3,1,5.8,9.0,13.7,12.5,4.0,0.41,33.0,spanje,madrid
3,2,7.2,11.3,16.3,12.0,3.0,0.26,12.0,spanje,madrid
3,3,6.8,11.6,16.9,12.8,4.0,0.34,14.0,spanje,madrid
4,1,7.6,11.3,17.3,11.0,4.0,0.42,20.0,spanje,madrid
4,2,9.2,14.7,20.9,10.7,4.0,0.36,18.0,spanje,madrid
4,3,9.6,15.1,20.6,10.8,4.0,0.4,15.0,spanje,madrid
5,1,11.4,17.1,23.9,12.1,2.0,0.16,0.0,spanje,madrid
5,2,11.8,17.6,23.8,12.3,2.0,0.19,2.0,spanje,madrid
5,3,14.3,19.7,26.6,11.0,4.0,0.33,15.0,spanje,madrid
6,1,15.0,20.6,26.8,11.0,3.0,0.33,10.0,spanje,madrid
6,2,16.9,22.6,28.9,11.6,2.0,0.21,2.0,spanje,madrid
6,3,18.9,25.8,31.8,11.4,1.0,0.11,0.0,spanje,madrid
7,1,19.8,26.7,33.2,12.1,0.0,0.04,1.0,spanje,madrid
7,2,21.5,28.7,35.6,12.2,0.0,0.01,0.0,spanje,madrid
7,3,21.0,28.0,35.1,11.6,1.0,0.06,3.0,spanje,madrid
8,1,22.0,28.4,35.5,10.4,1.0,0.07,0.0,spanje,madrid
8,2,20.0,26.3,33.4,11.1,1.0,0.06,0.0,spanje,madrid
8,3,20.2,26.0,32.3,10.5,1.0,0.13,3.0,spanje,madrid
9,1,17.8,22.7,29.0,9.4,2.0,0.17,2.0,spanje,madrid
9,2,16.8,20.8,26.8,9.3,4.0,0.39,23.0,spanje,madrid
9,3,14.3,18.8,24.8,10.4,1.0,0.14,7.0,spanje,madrid
10,1,13.5,18.7,23.9,8.6,1.0,0.14,4.0,spanje,madrid
10,2,12.4,16.0,20.3,8.6,5.0,0.46,26.0,spanje,madrid
10,3,10.7,13.2,17.1,11.8,5.0,0.43,31.0,spanje,madrid
11,1,7.3,10.6,14.9,9.1,5.0,0.47,16.0,spanje,madrid
11,2,7.9,10.9,15.0,9.1,3.0,0.35,6.0,spanje,madrid
11,3,6.0,8.9,12.6,9.0,4.0,0.36,13.0,spanje,madrid
12,1,4.7,7.5,11.1,11.9,3.0,0.33,9.0,spanje,madrid
12,2,5.5,7.6,11.5,8.1,4.0,0.44,14.0,spanje,madrid
12,3,4.1,6.6,11.6,8.4,2.0,0.14,0.0,spanje,madrid
1,1,7.3,11.5,18.1,14.5,2.0,0.19,4.0,spanje,malaga
1,2,7.6,11.9,17.2,16.1,2.0,0.2,5.0,spanje,malaga
1,3,9.5,13.7,18.8,15.4,2.0,0.18,7.0,spanje,malaga
2,1,8.5,12.9,18.6,15.5,2.0,0.16,1.0,spanje,malaga
2,2,10.1,13.9,19.3,14.7,0.0,0.04,0.0,spanje,malaga
2,3,9.5,13.8,18.7,15.5,1.0,0.14,1.0,spanje,malaga
3,1,10.3,15.0,20.1,14.0,3.0,0.3,24.0,spanje,malaga
3,2,11.3,15.4,21.0,14.9,3.0,0.29,12.0,spanje,malaga
3,3,11.7,15.0,20.3,14.7,4.0,0.39,42.0,spanje,malaga
4,1,11.9,15.7,20.7,13.3,2.0,0.19,4.0,spanje,malaga
4,2,12.8,17.0,22.3,14.2,2.0,0.17,7.0,spanje,malaga
4,3,13.3,17.6,23.4,12.3,3.0,0.29,11.0,spanje,malaga
5,1,15.3,19.4,24.9,14.1,1.0,0.14,4.0,spanje,malaga
5,2,15.5,19.8,25.5,15.3,1.0,0.1,0.0,spanje,malaga
5,3,16.4,21.2,26.4,13.0,2.0,0.15,1.0,spanje,malaga
6,1,18.5,22.4,28.0,14.1,1.0,0.08,0.0,spanje,malaga
6,2,19.7,24.1,29.8,14.7,1.0,0.07,0.0,spanje,malaga
6,3,20.2,24.5,30.1,13.5,0.0,0.03,0.0,spanje,malaga
7,1,21.7,25.5,31.6,14.0,0.0,0.01,0.0,spanje,malaga
7,2,22.4,26.3,32.1,13.4,0.0,0.0,0.0,spanje,malaga
7,3,22.8,26.7,32.0,13.6,0.0,0.03,0.0,spanje,malaga
8,1,23.4,27.4,33.2,13.1,0.0,0.03,0.0,spanje,malaga
8,2,23.6,27.2,32.9,13.3,0.0,0.01,0.0,spanje,malaga
8,3,22.8,26.0,31.3,11.6,0.0,0.04,0.0,spanje,malaga
9,1,22.1,25.4,31.0,13.1,1.0,0.1,0.0,spanje,malaga
9,2,20.8,23.9,29.0,11.4,2.0,0.2,4.0,spanje,malaga
9,3,19.9,23.3,28.6,13.7,0.0,0.04,0.0,spanje,malaga
10,1,17.5,21.4,27.5,12.3,1.0,0.09,1.0,spanje,malaga
10,2,15.6,19.9,25.3,12.0,3.0,0.29,9.0,spanje,malaga
10,3,14.9,18.6,23.5,12.3,2.0,0.22,6.0,spanje,malaga
11,1,13.5,17.5,22.6,14.9,1.0,0.1,1.0,spanje,malaga
11,2,12.4,16.4,21.4,13.7,2.0,0.24,5.0,spanje,malaga
11,3,10.6,14.4,20.3,15.1,2.0,0.2,12.0,spanje,malaga
12,1,10.4,14.2,19.3,14.7,3.0,0.29,3.0,spanje,malaga
12,2,10.4,14.0,18.5,15.7,2.0,0.22,4.0,spanje,malaga
12,3,7.7,12.5,19.3,13.1,1.0,0.08,0.0,spanje,malaga
1,1,15.9,18.9,21.7,16.4,1.0,0.11,1.0,spanje,maspalomas
1,2,15.9,18.6,21.4,18.4,2.0,0.25,4.0,spanje,maspalomas
1,3,15.8,18.5,21.4,20.1,2.0,0.22,2.0,spanje,maspalomas
2,1,15.8,19.0,21.9,17.2,2.0,0.19,3.0,spanje,maspalomas
2,2,16.1,19.3,22.1,21.1,1.0,0.12,1.0,spanje,maspalomas
2,3,16.1,19.0,21.4,23.6,1.0,0.11,0.0,spanje,maspalomas
3,1,16.3,18.8,21.8,25.5,3.0,0.26,3.0,spanje,maspalomas
3,2,16.5,19.0,21.9,26.2,1.0,0.09,0.0,spanje,maspalomas
3,3,16.2,19.2,22.5,19.9,3.0,0.23,3.0,spanje,maspalomas
4,1,16.6,19.4,22.4,24.2,1.0,0.13,1.0,spanje,maspalomas
4,2,17.5,20.4,23.7,27.1,1.0,0.08,0.0,spanje,maspalomas
4,3,17.1,20.0,23.2,23.5,1.0,0.14,1.0,spanje,maspalomas
5,1,17.8,20.5,23.5,30.3,0.0,0.03,0.0,spanje,maspalomas
5,2,18.4,21.2,24.2,31.1,0.0,0.04,0.0,spanje,maspalomas
5,3,18.4,21.2,24.3,30.0,0.0,0.01,0.0,spanje,maspalomas
6,1,19.4,22.3,25.3,26.9,1.0,0.06,0.0,spanje,maspalomas
6,2,19.8,22.5,25.3,29.8,1.0,0.06,0.0,spanje,maspalomas
6,3,20.1,22.7,25.7,31.2,0.0,0.0,0.0,spanje,maspalomas
7,1,20.7,23.6,26.5,38.5,0.0,0.01,0.0,spanje,maspalomas
7,2,21.4,24.4,27.5,39.3,0.0,0.0,0.0,spanje,maspalomas
7,3,21.7,24.1,27.1,38.5,0.0,0.0,0.0,spanje,maspalomas
8,1,21.9,24.4,27.2,38.5,0.0,0.0,0.0,spanje,maspalomas
8,2,22.2,25.0,27.8,38.2,0.0,0.04,0.0,spanje,maspalomas
8,3,22.4,25.2,28.3,34.1,0.0,0.03,0.0,spanje,maspalomas
9,1,22.1,24.5,27.4,30.8,0.0,0.04,0.0,spanje,maspalomas
9,2,21.9,24.5,27.2,23.7,1.0,0.11,0.0,spanje,maspalomas
9,3,21.9,24.2,27.1,27.9,1.0,0.09,0.0,spanje,maspalomas
10,1,21.7,24.1,26.7,25.2,1.0,0.09,0.0,spanje,maspalomas
10,2,21.0,23.6,26.4,19.8,1.0,0.11,1.0,spanje,maspalomas
10,3,20.0,22.5,25.2,20.0,3.0,0.26,2.0,spanje,maspalomas
11,1,19.6,22.0,24.5,25.2,1.0,0.14,2.0,spanje,maspalomas
11,2,19.0,21.8,24.5,18.1,1.0,0.14,1.0,spanje,maspalomas
11,3,18.3,20.8,23.9,18.0,2.0,0.16,1.0,spanje,maspalomas
12,1,17.9,20.2,22.8,19.5,3.0,0.3,7.0,spanje,maspalomas
12,2,16.9,19.6,22.5,16.1,1.0,0.09,1.0,spanje,maspalomas
12,3,16.4,19.6,22.4,13.6,1.0,0.12,1.0,spanje,maspalomas
1,1,7.3,11.5,18.1,14.5,2.0,0.19,4.0,spanje,mijas
1,2,7.6,11.9,17.2,16.1,2.0,0.2,5.0,spanje,mijas
1,3,9.5,13.7,18.8,15.4,2.0,0.18,7.0,spanje,mijas
2,1,8.5,12.9,18.6,15.5,2.0,0.16,1.0,spanje,mijas
2,2,10.1,13.9,19.3,14.7,0.0,0.04,0.0,spanje,mijas
2,3,9.5,13.8,18.7,15.5,1.0,0.14,1.0,spanje,mijas
3,1,10.3,15.0,20.1,14.0,3.0,0.3,24.0,spanje,mijas
3,2,11.3,15.4,21.0,14.9,3.0,0.29,12.0,spanje,mijas
3,3,11.7,15.0,20.3,14.7,4.0,0.39,42.0,spanje,mijas
4,1,11.9,15.7,20.7,13.3,2.0,0.19,4.0,spanje,mijas
4,2,12.8,17.0,22.3,14.2,2.0,0.17,7.0,spanje,mijas
4,3,13.3,17.6,23.4,12.3,3.0,0.29,11.0,spanje,mijas
5,1,15.3,19.4,24.9,14.1,1.0,0.14,4.0,spanje,mijas
5,2,15.5,19.8,25.5,15.3,1.0,0.1,0.0,spanje,mijas
5,3,16.4,21.2,26.4,13.0,2.0,0.15,1.0,spanje,mijas
6,1,18.5,22.4,28.0,14.1,1.0,0.08,0.0,spanje,mijas
6,2,19.7,24.1,29.8,14.7,1.0,0.07,0.0,spanje,mijas
6,3,20.2,24.5,30.1,13.5,0.0,0.03,0.0,spanje,mijas
7,1,21.7,25.5,31.6,14.0,0.0,0.01,0.0,spanje,mijas
7,2,22.4,26.3,32.1,13.4,0.0,0.0,0.0,spanje,mijas
7,3,22.8,26.7,32.0,13.6,0.0,0.03,0.0,spanje,mijas
8,1,23.4,27.4,33.2,13.1,0.0,0.03,0.0,spanje,mijas
8,2,23.6,27.2,32.9,13.3,0.0,0.01,0.0,spanje,mijas
8,3,22.8,26.0,31.3,11.6,0.0,0.04,0.0,spanje,mijas
9,1,22.1,25.4,31.0,13.1,1.0,0.1,0.0,spanje,mijas
9,2,20.8,23.9,29.0,11.4,2.0,0.2,4.0,spanje,mijas
9,3,19.9,23.3,28.6,13.7,0.0,0.04,0.0,spanje,mijas
10,1,17.5,21.4,27.5,12.3,1.0,0.09,1.0,spanje,mijas
10,2,15.6,19.9,25.3,12.0,3.0,0.29,9.0,spanje,mijas
10,3,14.9,18.6,23.5,12.3,2.0,0.22,6.0,spanje,mijas
11,1,13.5,17.5,22.6,14.9,1.0,0.1,1.0,spanje,mijas
11,2,12.4,16.4,21.4,13.7,2.0,0.24,5.0,spanje,mijas
11,3,10.6,14.4,20.3,15.1,2.0,0.2,12.0,spanje,mijas
12,1,10.4,14.2,19.3,14.7,3.0,0.29,3.0,spanje,mijas
12,2,10.4,14.0,18.5,15.7,2.0,0.22,4.0,spanje,mijas
12,3,7.7,12.5,19.3,13.1,1.0,0.08,0.0,spanje,mijas
1,1,5.1,10.6,18.5,6.7,1.0,0.13,1.0,spanje,murcia
1,2,5.1,10.3,17.5,6.5,2.0,0.16,1.0,spanje,murcia
1,3,7.2,12.7,18.8,8.4,1.0,0.09,1.0,spanje,murcia
2,1,6.9,12.7,20.1,6.4,1.0,0.1,1.0,spanje,murcia
2,2,8.2,13.5,20.1,7.1,1.0,0.07,1.0,spanje,murcia
2,3,7.9,13.5,20.7,8.1,1.0,0.11,1.0,spanje,murcia
3,1,9.2,14.1,20.5,8.3,3.0,0.35,15.0,spanje,murcia
3,2,9.4,15.6,23.3,8.1,2.0,0.23,5.0,spanje,murcia
3,3,9.9,15.0,20.7,8.6,4.0,0.32,22.0,spanje,murcia
4,1,10.3,16.1,22.8,8.7,2.0,0.23,4.0,spanje,murcia
4,2,12.0,17.2,23.3,8.9,3.0,0.3,17.0,spanje,murcia
4,3,12.5,18.1,24.4,8.4,4.0,0.36,10.0,spanje,murcia
5,1,14.1,20.8,27.6,8.3,2.0,0.17,1.0,spanje,murcia
5,2,14.7,20.9,27.9,9.0,1.0,0.1,1.0,spanje,murcia
5,3,16.1,21.7,28.4,9.2,2.0,0.21,6.0,spanje,murcia
6,1,17.7,23.8,30.5,8.8,2.0,0.2,4.0,spanje,murcia
6,2,19.0,25.4,33.0,9.7,1.0,0.09,1.0,spanje,murcia
6,3,20.1,26.5,33.3,9.8,0.0,0.01,0.0,spanje,murcia
7,1,22.2,27.9,35.0,10.1,0.0,0.03,0.0,spanje,murcia
7,2,22.8,28.7,35.5,9.9,0.0,0.04,0.0,spanje,murcia
7,3,23.4,29.4,36.6,10.0,0.0,0.01,0.0,spanje,murcia
8,1,23.4,29.5,37.0,9.3,0.0,0.0,0.0,spanje,murcia
8,2,22.9,29.2,36.1,9.0,1.0,0.07,0.0,spanje,murcia
8,3,22.5,28.1,35.0,8.7,1.0,0.13,1.0,spanje,murcia
9,1,21.6,26.4,32.6,8.3,1.0,0.14,2.0,spanje,murcia
9,2,20.2,24.8,30.7,7.8,3.0,0.27,9.0,spanje,murcia
9,3,19.2,24.0,30.6,6.9,1.0,0.09,3.0,spanje,murcia
10,1,17.0,22.5,30.0,6.8,1.0,0.11,0.0,spanje,murcia
10,2,15.0,20.9,27.3,6.3,2.0,0.19,2.0,spanje,murcia
10,3,13.7,18.9,25.3,6.1,3.0,0.25,6.0,spanje,murcia
11,1,11.8,16.6,23.2,7.1,1.0,0.14,1.0,spanje,murcia
11,2,11.6,16.1,22.6,6.6,3.0,0.29,12.0,spanje,murcia
11,3,9.1,14.3,20.6,7.4,1.0,0.09,1.0,spanje,murcia
12,1,9.1,13.8,20.0,8.4,2.0,0.17,1.0,spanje,murcia
12,2,7.8,12.5,18.7,7.0,1.0,0.07,0.0,spanje,murcia
12,3,6.4,11.6,20.1,5.0,1.0,0.09,0.0,spanje,murcia
1,1,5.1,10.6,18.5,6.7,1.0,0.13,1.0,spanje,orihuela
1,2,5.1,10.3,17.5,6.5,2.0,0.16,1.0,spanje,orihuela
1,3,7.2,12.7,18.8,8.4,1.0,0.09,1.0,spanje,orihuela
2,1,6.9,12.7,20.1,6.4,1.0,0.1,1.0,spanje,orihuela
2,2,8.2,13.5,20.1,7.1,1.0,0.07,1.0,spanje,orihuela
2,3,7.9,13.5,20.7,8.1,1.0,0.11,1.0,spanje,orihuela
3,1,9.2,14.1,20.5,8.3,3.0,0.35,15.0,spanje,orihuela
3,2,9.4,15.6,23.3,8.1,2.0,0.23,5.0,spanje,orihuela
3,3,9.9,15.0,20.7,8.6,4.0,0.32,22.0,spanje,orihuela
4,1,10.3,16.1,22.8,8.7,2.0,0.23,4.0,spanje,orihuela
4,2,12.0,17.2,23.3,8.9,3.0,0.3,17.0,spanje,orihuela
4,3,12.5,18.1,24.4,8.4,4.0,0.36,10.0,spanje,orihuela
5,1,14.1,20.8,27.6,8.3,2.0,0.17,1.0,spanje,orihuela
5,2,14.7,20.9,27.9,9.0,1.0,0.1,1.0,spanje,orihuela
5,3,16.1,21.7,28.4,9.2,2.0,0.21,6.0,spanje,orihuela
6,1,17.7,23.8,30.5,8.8,2.0,0.2,4.0,spanje,orihuela
6,2,19.0,25.4,33.0,9.7,1.0,0.09,1.0,spanje,orihuela
6,3,20.1,26.5,33.3,9.8,0.0,0.01,0.0,spanje,orihuela
7,1,22.2,27.9,35.0,10.1,0.0,0.03,0.0,spanje,orihuela
7,2,22.8,28.7,35.5,9.9,0.0,0.04,0.0,spanje,orihuela
7,3,23.4,29.4,36.6,10.0,0.0,0.01,0.0,spanje,orihuela
8,1,23.4,29.5,37.0,9.3,0.0,0.0,0.0,spanje,orihuela
8,2,22.9,29.2,36.1,9.0,1.0,0.07,0.0,spanje,orihuela
8,3,22.5,28.1,35.0,8.7,1.0,0.13,1.0,spanje,orihuela
9,1,21.6,26.4,32.6,8.3,1.0,0.14,2.0,spanje,orihuela
9,2,20.2,24.8,30.7,7.8,3.0,0.27,9.0,spanje,orihuela
9,3,19.2,24.0,30.6,6.9,1.0,0.09,3.0,spanje,orihuela
10,1,17.0,22.5,30.0,6.8,1.0,0.11,0.0,spanje,orihuela
10,2,15.0,20.9,27.3,6.3,2.0,0.19,2.0,spanje,orihuela
10,3,13.7,18.9,25.3,6.1,3.0,0.25,6.0,spanje,orihuela
11,1,11.8,16.6,23.2,7.1,1.0,0.14,1.0,spanje,orihuela
11,2,11.6,16.1,22.6,6.6,3.0,0.29,12.0,spanje,orihuela
11,3,9.1,14.3,20.6,7.4,1.0,0.09,1.0,spanje,orihuela
12,1,9.1,13.8,20.0,8.4,2.0,0.17,1.0,spanje,orihuela
12,2,7.8,12.5,18.7,7.0,1.0,0.07,0.0,spanje,orihuela
12,3,6.4,11.6,20.1,5.0,1.0,0.09,0.0,spanje,orihuela
1,1,7.3,10.2,15.6,10.1,3.0,0.31,6.0,spanje,palma-de-mallorca
1,2,6.5,10.4,14.8,11.3,3.0,0.33,12.0,spanje,palma-de-mallorca
1,3,6.5,10.9,16.0,11.8,3.0,0.26,4.0,spanje,palma-de-mallorca
2,1,7.3,11.3,16.5,10.8,3.0,0.27,4.0,spanje,palma-de-mallorca
2,2,7.6,11.5,16.9,8.8,1.0,0.11,1.0,spanje,palma-de-mallorca
2,3,8.5,12.5,17.5,10.7,3.0,0.29,9.0,spanje,palma-de-mallorca
3,1,9.0,13.1,17.0,14.2,5.0,0.47,11.0,spanje,palma-de-mallorca
3,2,9.8,13.6,18.0,13.6,3.0,0.33,6.0,spanje,palma-de-mallorca
3,3,10.1,13.3,18.5,14.0,4.0,0.38,9.0,spanje,palma-de-mallorca
4,1,11.0,14.4,19.0,13.2,3.0,0.34,13.0,spanje,palma-de-mallorca
4,2,11.8,15.8,20.1,12.1,3.0,0.34,11.0,spanje,palma-de-mallorca
4,3,13.0,16.7,21.3,13.4,3.0,0.34,11.0,spanje,palma-de-mallorca
5,1,13.9,18.2,22.6,12.1,3.0,0.34,15.0,spanje,palma-de-mallorca
5,2,14.7,18.5,23.0,12.1,3.0,0.26,5.0,spanje,palma-de-mallorca
5,3,16.0,20.4,25.0,12.7,3.0,0.3,8.0,spanje,palma-de-mallorca
6,1,17.9,21.5,25.9,11.9,4.0,0.36,9.0,spanje,palma-de-mallorca
6,2,20.0,24.3,28.3,12.5,1.0,0.11,0.0,spanje,palma-de-mallorca
6,3,20.9,25.3,29.4,12.1,1.0,0.14,2.0,spanje,palma-de-mallorca
7,1,22.0,26.3,30.7,12.7,1.0,0.07,0.0,spanje,palma-de-mallorca
7,2,22.5,27.3,31.3,12.0,0.0,0.03,0.0,spanje,palma-de-mallorca
7,3,23.4,27.8,33.0,12.1,1.0,0.09,0.0,spanje,palma-de-mallorca
8,1,23.4,27.7,32.5,12.0,1.0,0.13,0.0,spanje,palma-de-mallorca
8,2,23.2,27.4,31.6,11.8,2.0,0.24,3.0,spanje,palma-de-mallorca
8,3,22.2,26.1,30.7,11.9,2.0,0.21,8.0,spanje,palma-de-mallorca
9,1,21.5,25.4,29.6,10.9,4.0,0.37,6.0,spanje,palma-de-mallorca
9,2,21.0,24.6,29.2,11.1,4.0,0.37,9.0,spanje,palma-de-mallorca
9,3,18.5,22.5,26.9,11.8,3.0,0.27,8.0,spanje,palma-de-mallorca
10,1,17.0,20.9,25.6,10.8,3.0,0.33,3.0,spanje,palma-de-mallorca
10,2,16.0,20.1,25.0,9.8,3.0,0.33,12.0,spanje,palma-de-mallorca
10,3,15.5,19.2,23.5,12.1,4.0,0.39,15.0,spanje,palma-de-mallorca
11,1,13.6,16.6,21.3,11.9,5.0,0.51,24.0,spanje,palma-de-mallorca
11,2,12.5,15.5,19.4,10.6,4.0,0.39,16.0,spanje,palma-de-mallorca
11,3,10.8,14.2,18.5,11.1,4.0,0.39,8.0,spanje,palma-de-mallorca
12,1,9.6,12.8,17.0,12.2,4.0,0.43,11.0,spanje,palma-de-mallorca
12,2,9.3,12.5,17.6,9.2,2.0,0.23,8.0,spanje,palma-de-mallorca
12,3,8.0,11.6,17.5,8.0,2.0,0.14,2.0,spanje,palma-de-mallorca
1,1,17.0,18.9,21.5,9.5,5.0,0.48,4.0,spanje,playa-de-santiago
1,2,16.5,18.7,21.0,10.4,3.0,0.28,1.0,spanje,playa-de-santiago
1,3,15.5,18.0,20.5,11.3,4.0,0.33,3.0,spanje,playa-de-santiago
2,1,16.0,18.8,21.5,9.7,4.0,0.36,3.0,spanje,playa-de-santiago
2,2,16.0,18.8,21.5,10.5,3.0,0.3,2.0,spanje,playa-de-santiago
2,3,15.5,18.1,21.0,13.5,4.0,0.49,4.0,spanje,playa-de-santiago
3,1,15.4,18.0,21.0,12.1,5.0,0.48,4.0,spanje,playa-de-santiago
3,2,15.5,18.4,21.6,11.8,3.0,0.27,0.0,spanje,playa-de-santiago
3,3,15.0,17.8,21.0,10.6,5.0,0.45,5.0,spanje,playa-de-santiago
4,1,16.1,18.4,21.6,9.7,4.0,0.35,1.0,spanje,playa-de-santiago
4,2,17.8,20.0,23.5,9.1,2.0,0.15,0.0,spanje,playa-de-santiago
4,3,17.0,19.3,22.5,9.9,4.0,0.43,3.0,spanje,playa-de-santiago
5,1,17.5,20.0,23.0,9.8,1.0,0.05,0.0,spanje,playa-de-santiago
5,2,17.9,20.4,23.5,9.9,3.0,0.28,1.0,spanje,playa-de-santiago
5,3,18.0,20.5,23.5,10.9,3.0,0.27,1.0,spanje,playa-de-santiago
6,1,18.7,21.2,24.0,9.4,3.0,0.3,0.0,spanje,playa-de-santiago
6,2,19.2,21.8,24.5,10.1,2.0,0.18,0.0,spanje,playa-de-santiago
6,3,19.0,21.4,24.5,9.9,1.0,0.13,0.0,spanje,playa-de-santiago
7,1,19.6,22.2,25.5,10.1,1.0,0.05,0.0,spanje,playa-de-santiago
7,2,20.8,23.4,26.5,8.3,1.0,0.05,0.0,spanje,playa-de-santiago
7,3,21.0,23.3,26.0,9.1,1.0,0.05,0.0,spanje,playa-de-santiago
8,1,20.7,23.0,25.5,9.8,0.0,0.03,0.0,spanje,playa-de-santiago
8,2,21.3,24.0,27.0,8.9,1.0,0.1,0.0,spanje,playa-de-santiago
8,3,22.0,24.9,28.0,9.6,1.0,0.13,0.0,spanje,playa-de-santiago
9,1,21.2,23.5,26.6,8.8,2.0,0.17,0.0,spanje,playa-de-santiago
9,2,21.4,23.8,26.8,10.3,3.0,0.33,2.0,spanje,playa-de-santiago
9,3,21.0,23.0,26.0,9.8,3.0,0.28,0.0,spanje,playa-de-santiago
10,1,21.0,22.9,26.3,9.4,1.0,0.08,0.0,spanje,playa-de-santiago
10,2,20.5,22.9,26.0,9.0,4.0,0.38,1.0,spanje,playa-de-santiago
10,3,19.5,21.7,24.5,9.2,4.0,0.39,2.0,spanje,playa-de-santiago
11,1,19.0,21.3,24.0,9.5,3.0,0.28,1.0,spanje,playa-de-santiago
11,2,19.0,22.2,25.5,8.6,3.0,0.3,1.0,spanje,playa-de-santiago
11,3,18.3,20.6,23.0,8.9,4.0,0.4,3.0,spanje,playa-de-santiago
12,1,17.8,19.8,22.0,10.3,5.0,0.48,4.0,spanje,playa-de-santiago
12,2,17.0,19.3,22.0,10.3,3.0,0.28,2.0,spanje,playa-de-santiago
12,3,17.5,19.2,21.5,8.6,4.0,0.34,1.0,spanje,playa-de-santiago
1,1,6.7,10.7,16.6,13.2,1.0,0.09,0.0,spanje,rojales
1,2,6.4,10.9,16.2,12.5,1.0,0.14,1.0,spanje,rojales
1,3,8.0,12.7,17.7,14.0,2.0,0.17,1.0,spanje,rojales
2,1,7.7,12.6,17.9,11.4,1.0,0.12,1.0,spanje,rojales
2,2,8.6,13.0,17.8,12.0,1.0,0.09,0.0,spanje,rojales
2,3,8.3,13.1,18.8,14.5,1.0,0.14,1.0,spanje,rojales
3,1,9.5,14.1,19.2,16.0,3.0,0.3,8.0,spanje,rojales
3,2,9.9,14.8,20.4,14.3,2.0,0.17,4.0,spanje,rojales
3,3,9.7,14.3,18.9,15.6,4.0,0.32,17.0,spanje,rojales
4,1,10.2,15.4,20.4,13.2,1.0,0.15,1.0,spanje,rojales
4,2,11.9,16.2,20.4,12.9,2.0,0.23,10.0,spanje,rojales
4,3,12.4,17.2,22.0,12.5,3.0,0.29,18.0,spanje,rojales
5,1,14.0,18.6,23.8,10.2,2.0,0.22,4.0,spanje,rojales
5,2,14.5,19.4,24.5,11.7,1.0,0.13,2.0,spanje,rojales
5,3,16.0,20.9,25.1,13.1,3.0,0.24,11.0,spanje,rojales
6,1,17.3,22.4,26.9,11.3,2.0,0.22,2.0,spanje,rojales
6,2,19.3,23.8,28.3,11.5,1.0,0.13,0.0,spanje,rojales
6,3,19.7,24.5,29.7,11.4,1.0,0.06,0.0,spanje,rojales
7,1,21.9,26.0,31.0,12.1,1.0,0.06,0.0,spanje,rojales
7,2,22.2,26.6,31.7,10.7,0.0,0.02,0.0,spanje,rojales
7,3,22.7,27.4,31.9,11.5,1.0,0.05,0.0,spanje,rojales
8,1,23.0,27.5,32.5,10.5,0.0,0.01,0.0,spanje,rojales
8,2,22.7,27.4,32.1,10.6,1.0,0.09,0.0,spanje,rojales
8,3,22.3,26.9,31.3,11.1,1.0,0.13,3.0,spanje,rojales
9,1,21.4,25.5,29.5,11.0,2.0,0.19,2.0,spanje,rojales
9,2,20.2,24.4,28.4,11.4,3.0,0.31,14.0,spanje,rojales
9,3,19.4,23.5,28.4,11.1,2.0,0.16,3.0,spanje,rojales
10,1,17.4,21.9,27.1,10.5,1.0,0.08,0.0,spanje,rojales
10,2,16.1,20.5,25.3,11.0,1.0,0.12,2.0,spanje,rojales
10,3,14.3,19.1,24.0,10.7,2.0,0.23,9.0,spanje,rojales
11,1,12.6,16.6,22.0,14.6,2.0,0.2,3.0,spanje,rojales
11,2,12.5,16.2,21.3,13.2,2.0,0.24,11.0,spanje,rojales
11,3,9.9,14.6,19.8,13.4,1.0,0.15,1.0,spanje,rojales
12,1,10.3,14.2,18.9,15.2,2.0,0.24,6.0,spanje,rojales
12,2,9.3,13.3,17.6,12.3,1.0,0.1,0.0,spanje,rojales
12,3,7.6,12.1,18.8,10.6,1.0,0.08,0.0,spanje,rojales
1,1,2.7,8.4,14.6,11.3,1.0,0.14,2.0,spanje,salou
1,2,2.0,8.1,14.9,12.0,1.0,0.14,4.0,spanje,salou
