m,m3,coco,coco_pct,country,place
4,3,8.0,0.0,egypte,cairo
4,3,9.0,0.0,egypte,cairo
4,3,17.0,0.0,egypte,cairo
4,3,18.0,0.0,egypte,cairo
4,3,25.0,0.001,egypte,cairo
4,3,27.0,0.0,egypte,cairo
5,1,1.0,0.68,egypte,cairo
5,1,2.0,0.26,egypte,cairo
5,1,3.0,0.011,egypte,cairo
5,1,4.0,0.001,egypte,cairo
5,1,5.0,0.048,egypte,cairo
5,1,7.0,0.0,egypte,cairo
5,1,8.0,0.0,egypte,cairo
5,1,9.0,0.0,egypte,cairo
5,1,17.0,0.0,egypte,cairo
5,1,18.0,0.0,egypte,cairo
5,1,25.0,0.0,egypte,cairo
5,1,27.0,0.0,egypte,cairo
5,2,1.0,0.753,egypte,cairo
5,2,2.0,0.214,egypte,cairo
5,2,3.0,0.006,egypte,cairo
5,2,4.0,0.0,egypte,cairo
5,2,5.0,0.027,egypte,cairo
5,2,7.0,0.0,egypte,cairo
5,2,8.0,0.0,egypte,cairo
5,2,9.0,0.0,egypte,cairo
5,2,17.0,0.0,egypte,cairo
5,2,18.0,0.0,egypte,cairo
5,2,25.0,0.0,egypte,cairo
5,2,27.0,0.0,egypte,cairo
5,3,1.0,0.814,egypte,cairo
5,3,2.0,0.153,egypte,cairo
5,3,3.0,0.011,egypte,cairo
5,3,4.0,0.0,egypte,cairo
5,3,5.0,0.022,egypte,cairo
5,3,7.0,0.0,egypte,cairo
5,3,8.0,0.0,egypte,cairo
5,3,9.0,0.0,egypte,cairo
5,3,17.0,0.0,egypte,cairo
5,3,18.0,0.0,egypte,cairo
5,3,25.0,0.0,egypte,cairo
5,3,27.0,0.0,egypte,cairo
6,1,1.0,0.807,egypte,cairo
6,1,2.0,0.146,egypte,cairo
6,1,3.0,0.023,egypte,cairo
6,1,4.0,0.0,egypte,cairo
6,1,5.0,0.024,egypte,cairo
6,1,7.0,0.0,egypte,cairo
6,1,8.0,0.0,egypte,cairo
6,1,9.0,0.0,egypte,cairo
6,1,17.0,0.0,egypte,cairo
6,1,18.0,0.0,egypte,cairo
6,1,25.0,0.0,egypte,cairo
6,1,27.0,0.0,egypte,cairo
6,2,1.0,0.815,egypte,cairo
6,2,2.0,0.169,egypte,cairo
6,2,3.0,0.005,egypte,cairo
6,2,4.0,0.0,egypte,cairo
6,2,5.0,0.011,egypte,cairo
6,2,7.0,0.0,egypte,cairo
6,2,8.0,0.0,egypte,cairo
6,2,9.0,0.0,egypte,cairo
6,2,17.0,0.0,egypte,cairo
6,2,18.0,0.0,egypte,cairo
6,2,25.0,0.0,egypte,cairo
6,2,27.0,0.0,egypte,cairo
6,3,1.0,0.846,egypte,cairo
6,3,2.0,0.123,egypte,cairo
6,3,3.0,0.001,egypte,cairo
6,3,4.0,0.0,egypte,cairo
6,3,5.0,0.03,egypte,cairo
6,3,7.0,0.0,egypte,cairo
6,3,8.0,0.0,egypte,cairo
6,3,9.0,0.0,egypte,cairo
6,3,17.0,0.0,egypte,cairo
6,3,18.0,0.0,egypte,cairo
6,3,25.0,0.0,egypte,cairo
6,3,27.0,0.0,egypte,cairo
7,1,1.0,0.804,egypte,cairo
7,1,2.0,0.141,egypte,cairo
7,1,3.0,0.002,egypte,cairo
7,1,4.0,0.0,egypte,cairo
7,1,5.0,0.054,egypte,cairo
7,1,7.0,0.0,egypte,cairo
7,1,8.0,0.0,egypte,cairo
7,1,9.0,0.0,egypte,cairo
7,1,17.0,0.0,egypte,cairo
7,1,18.0,0.0,egypte,cairo
7,1,25.0,0.0,egypte,cairo
7,1,27.0,0.0,egypte,cairo
7,2,1.0,0.814,egypte,cairo
7,2,2.0,0.124,egypte,cairo
7,2,3.0,0.001,egypte,cairo
7,2,4.0,0.0,egypte,cairo
7,2,5.0,0.061,egypte,cairo
7,2,7.0,0.0,egypte,cairo
7,2,8.0,0.0,egypte,cairo
7,2,9.0,0.0,egypte,cairo
7,2,17.0,0.0,egypte,cairo
7,2,18.0,0.0,egypte,cairo
7,2,25.0,0.0,egypte,cairo
7,2,27.0,0.0,egypte,cairo
7,3,1.0,0.783,egypte,cairo
7,3,2.0,0.145,egypte,cairo
7,3,3.0,0.0,egypte,cairo
7,3,4.0,0.0,egypte,cairo
7,3,5.0,0.072,egypte,cairo
7,3,7.0,0.0,egypte,cairo
7,3,8.0,0.0,egypte,cairo
7,3,9.0,0.0,egypte,cairo
7,3,17.0,0.0,egypte,cairo
7,3,18.0,0.0,egypte,cairo
7,3,25.0,0.0,egypte,cairo
7,3,27.0,0.0,egypte,cairo
8,1,1.0,0.836,egypte,cairo
8,1,2.0,0.116,egypte,cairo
8,1,3.0,0.0,egypte,cairo
8,1,4.0,0.0,egypte,cairo
8,1,5.0,0.048,egypte,cairo
8,1,7.0,0.0,egypte,cairo
