m,m3,coco,coco_pct,country,place
7,3,13.0,0.0,nederland,ede
7,3,14.0,0.0,nederland,ede
7,3,15.0,0.0,nederland,ede
7,3,17.0,0.012,nederland,ede
7,3,18.0,0.024,nederland,ede
7,3,19.0,0.0,nederland,ede
7,3,21.0,0.0,nederland,ede
7,3,25.0,0.003,nederland,ede
7,3,26.0,0.0,nederland,ede
7,3,27.0,0.0,nederland,ede
8,1,1.0,0.207,nederland,ede
8,1,2.0,0.192,nederland,ede
8,1,3.0,0.151,nederland,ede
8,1,4.0,0.254,nederland,ede
8,1,5.0,0.041,nederland,ede
8,1,7.0,0.064,nederland,ede
8,1,8.0,0.015,nederland,ede
8,1,9.0,0.0,nederland,ede
8,1,10.0,0.0,nederland,ede
8,1,11.0,0.0,nederland,ede
8,1,12.0,0.0,nederland,ede
8,1,13.0,0.0,nederland,ede
8,1,14.0,0.0,nederland,ede
8,1,15.0,0.0,nederland,ede
8,1,17.0,0.018,nederland,ede
8,1,18.0,0.043,nederland,ede
8,1,19.0,0.0,nederland,ede
8,1,21.0,0.0,nederland,ede
8,1,25.0,0.014,nederland,ede
8,1,26.0,0.0,nederland,ede
8,1,27.0,0.0,nederland,ede
8,2,1.0,0.144,nederland,ede
8,2,2.0,0.198,nederland,ede
8,2,3.0,0.154,nederland,ede
8,2,4.0,0.261,nederland,ede
8,2,5.0,0.103,nederland,ede
8,2,7.0,0.075,nederland,ede
8,2,8.0,0.01,nederland,ede
8,2,9.0,0.0,nederland,ede
8,2,10.0,0.0,nederland,ede
8,2,11.0,0.0,nederland,ede
8,2,12.0,0.0,nederland,ede
8,2,13.0,0.0,nederland,ede
8,2,14.0,0.0,nederland,ede
8,2,15.0,0.0,nederland,ede
8,2,17.0,0.013,nederland,ede
8,2,18.0,0.024,nederland,ede
8,2,19.0,0.0,nederland,ede
8,2,21.0,0.0,nederland,ede
8,2,25.0,0.017,nederland,ede
8,2,26.0,0.001,nederland,ede
8,2,27.0,0.0,nederland,ede
8,3,1.0,0.178,nederland,ede
8,3,2.0,0.224,nederland,ede
8,3,3.0,0.148,nederland,ede
8,3,4.0,0.256,nederland,ede
8,3,5.0,0.058,nederland,ede
8,3,7.0,0.069,nederland,ede
8,3,8.0,0.005,nederland,ede
8,3,9.0,0.001,nederland,ede
8,3,10.0,0.0,nederland,ede
8,3,11.0,0.0,nederland,ede
8,3,12.0,0.0,nederland,ede
8,3,13.0,0.0,nederland,ede
8,3,14.0,0.0,nederland,ede
8,3,15.0,0.0,nederland,ede
8,3,17.0,0.021,nederland,ede
8,3,18.0,0.027,nederland,ede
8,3,19.0,0.0,nederland,ede
8,3,21.0,0.0,nederland,ede
8,3,25.0,0.012,nederland,ede
8,3,26.0,0.001,nederland,ede
8,3,27.0,0.0,nederland,ede
9,1,1.0,0.218,nederland,ede
9,1,2.0,0.204,nederland,ede
9,1,3.0,0.128,nederland,ede
9,1,4.0,0.237,nederland,ede
9,1,5.0,0.11,nederland,ede
9,1,7.0,0.061,nederland,ede
9,1,8.0,0.006,nederland,ede
9,1,9.0,0.005,nederland,ede
9,1,10.0,0.0,nederland,ede
9,1,11.0,0.0,nederland,ede
9,1,12.0,0.0,nederland,ede
9,1,13.0,0.0,nederland,ede
9,1,14.0,0.0,nederland,ede
9,1,15.0,0.0,nederland,ede
9,1,17.0,0.01,nederland,ede
9,1,18.0,0.014,nederland,ede
9,1,19.0,0.0,nederland,ede
9,1,21.0,0.0,nederland,ede
9,1,25.0,0.007,nederland,ede
9,1,26.0,0.0,nederland,ede
9,1,27.0,0.0,nederland,ede
9,2,1.0,0.185,nederland,ede
9,2,2.0,0.196,nederland,ede
9,2,3.0,0.162,nederland,ede
9,2,4.0,0.233,nederland,ede
9,2,5.0,0.122,nederland,ede
9,2,7.0,0.064,nederland,ede
9,2,8.0,0.013,nederland,ede
9,2,9.0,0.001,nederland,ede
9,2,10.0,0.0,nederland,ede
9,2,11.0,0.0,nederland,ede
9,2,12.0,0.0,nederland,ede
9,2,13.0,0.0,nederland,ede
9,2,14.0,0.0,nederland,ede
9,2,15.0,0.0,nederland,ede
9,2,17.0,0.01,nederland,ede
9,2,18.0,0.016,nederland,ede
9,2,19.0,0.0,nederland,ede
9,2,21.0,0.0,nederland,ede
9,2,25.0,0.0,nederland,ede
9,2,26.0,0.0,nederland,ede
9,2,27.0,0.0,nederland,ede
9,3,1.0,0.142,nederland,ede
9,3,2.0,0.155,nederland,ede
9,3,3.0,0.082,nederland,ede
9,3,4.0,0.266,nederland,ede
9,3,5.0,0.115,nederland,ede
9,3,7.0,0.171,nederland,ede
9,3,8.0,0.021,nederland,ede
9,3,9.0,0.005,nederland,ede
9,3,10.0,0.0,nederland,ede
9,3,11.0,0.0,nederland,ede
9,3,12.0,0.0,nederland,ede
9,3,13.0,0.0,nederland,ede
9,3,14.0,0.0,nederland,ede
9,3,15.0,0.0,nederland,ede
9,3,17.0,0.026,nederland,ede
9,3,18.0,0.018,nederland,ede
9,3,19.0,0.0,nederland,ede
9,3,21.0,0.0,nederland,ede
9,3,25.0,0.0,nederland,ede
9,3,26.0,0.001,nederland,ede
9,3,27.0,0.0,nederland,ede
10,1,1.0,0.094,nederland,ede
10,1,2.0,0.15,nederland,ede
10,1,3.0,0.103,nederland,ede
10,1,4.0,0.302,nederland,ede
10,1,5.0,0.12,nederland,ede
10,1,7.0,0.16,nederland,ede
10,1,8.0,0.025,nederland,ede
10,1,9.0,0.008,nederland,ede
10,1,10.0,0.0,nederland,ede
10,1,11.0,0.0,nederland,ede
10,1,12.0,0.0,nederland,ede
10,1,13.0,0.0,nederland,ede
10,1,14.0,0.0,nederland,ede
10,1,15.0,0.0,nederland,ede
10,1,17.0,0.029,nederland,ede
10,1,18.0,0.009,nederland,ede
10,1,19.0,0.0,nederland,ede
10,1,21.0,0.0,nederland,ede
10,1,25.0,0.001,nederland,ede
10,1,26.0,0.0,nederland,ede
10,1,27.0,0.0,nederland,ede
10,2,1.0,0.051,nederland,ede
10,2,2.0,0.119,nederland,ede
10,2,3.0,0.116,nederland,ede
10,2,4.0,0.376,nederland,ede
10,2,5.0,0.139,nederland,ede
10,2,7.0,0.152,nederland,ede
10,2,8.0,0.021,nederland,ede
10,2,9.0,0.006,nederland,ede
10,2,10.0,0.0,nederland,ede
10,2,11.0,0.0,nederland,ede
10,2,12.0,0.0,nederland,ede
10,2,13.0,0.0,nederland,ede
10,2,14.0,0.0,nederland,ede
10,2,15.0,0.0,nederland,ede
10,2,17.0,0.012,nederland,ede
10,2,18.0,0.007,nederland,ede
10,2,19.0,0.0,nederland,ede
10,2,21.0,0.0,nederland,ede
10,2,25.0,0.001,nederland,ede
10,2,26.0,0.0,nederland,ede
10,2,27.0,0.0,nederland,ede
10,3,1.0,0.077,nederland,ede
10,3,2.0,0.092,nederland,ede
10,3,3.0,0.084,nederland,ede
10,3,4.0,0.347,nederland,ede
10,3,5.0,0.194,nederland,ede
10,3,7.0,0.156,nederland,ede
10,3,8.0,0.029,nederland,ede
10,3,9.0,0.004,nederland,ede
10,3,10.0,0.0,nederland,ede
10,3,11.0,0.0,nederland,ede
10,3,12.0,0.0,nederland,ede
10,3,13.0,0.0,nederland,ede
10,3,14.0,0.0,nederland,ede
10,3,15.0,0.0,nederland,ede
10,3,17.0,0.007,nederland,ede
10,3,18.0,0.01,nederland,ede
10,3,19.0,0.0,nederland,ede
10,3,21.0,0.0,nederland,ede
10,3,25.0,0.001,nederland,ede
10,3,26.0,0.0,nederland,ede
10,3,27.0,0.0,nederland,ede
11,1,1.0,0.074,nederland,ede
11,1,2.0,0.099,nederland,ede
11,1,3.0,0.068,nederland,ede
11,1,4.0,0.288,nederland,ede
11,1,5.0,0.281,nederland,ede
11,1,7.0,0.168,nederland,ede
11,1,8.0,0.007,nederland,ede
11,1,9.0,0.004,nederland,ede
